"frame_number","x1","x2","y1","y2","confidence","objectId","cls","cls_conf"
113,0,0,0,0,0,25,0,0
113,0,0,0,0,0,26,0,0
113,0,0,0,0,0,27,0,0
113,0,0,0,0,0,28,0,0
113,0,0,0,0,0,29,0,0
113,0,0,0,0,0,30,0,0
113,0,0,0,0,0,31,0,0
113,0,0,0,0,0,32,0,0
113,0,0,0,0,0,33,0,0
113,0,0,0,0,0,34,0,0
113,0,0,0,0,0,35,0,0
113,0,0,0,0,0,36,0,0
113,0,0,0,0,0,37,0,0
113,0,0,0,0,0,38,0,0
113,0,0,0,0,0,39,0,0
113,0,0,0,0,0,40,0,0
113,0,0,0,0,0,41,0,0
113,0,0,0,0,0,42,0,0
113,0,0,0,0,0,43,0,0
113,0,0,0,0,0,44,0,0
113,0,0,0,0,0,45,0,0
113,0,0,0,0,0,46,0,0
113,0,0,0,0,0,47,0,0
113,0,0,0,0,0,48,0,0
113,0,0,0,0,0,49,0,0
113,0,0,0,0,0,50,0,0
113,0,0,0,0,0,51,0,0
114,744.5,838.5,527.5,570.0,1.0,11,car,1.0
114,184.1,249.1,548.3,599.4,0.98,14,car,1.0
114,1033.2,1123.9,523.2,590.9,0.99,10,car,0.97
114,0,0,0,0,0,0,0,0
114,0,0,0,0,0,1,0,0
114,0,0,0,0,0,2,0,0
114,0,0,0,0,0,3,0,0
114,0,0,0,0,0,4,0,0
114,0,0,0,0,0,5,0,0
114,0,0,0,0,0,6,0,0
114,0,0,0,0,0,7,0,0
114,0,0,0,0,0,8,0,0
114,0,0,0,0,0,9,0,0
114,0,0,0,0,0,12,0,0
114,0,0,0,0,0,13,0,0
114,0,0,0,0,0,15,0,0
114,0,0,0,0,0,16,0,0
114,0,0,0,0,0,17,0,0
114,0,0,0,0,0,18,0,0
114,0,0,0,0,0,19,0,0
114,0,0,0,0,0,20,0,0
114,0,0,0,0,0,21,0,0
114,0,0,0,0,0,22,0,0
114,0,0,0,0,0,23,0,0
114,0,0,0,0,0,24,0,0
114,0,0,0,0,0,25,0,0
114,0,0,0,0,0,26,0,0
114,0,0,0,0,0,27,0,0
114,0,0,0,0,0,28,0,0
114,0,0,0,0,0,29,0,0
114,0,0,0,0,0,30,0,0
114,0,0,0,0,0,31,0,0
114,0,0,0,0,0,32,0,0
114,0,0,0,0,0,33,0,0
114,0,0,0,0,0,34,0,0
114,0,0,0,0,0,35,0,0
114,0,0,0,0,0,36,0,0
114,0,0,0,0,0,37,0,0
114,0,0,0,0,0,38,0,0
114,0,0,0,0,0,39,0,0
114,0,0,0,0,0,40,0,0
114,0,0,0,0,0,41,0,0
114,0,0,0,0,0,42,0,0
114,0,0,0,0,0,43,0,0
114,0,0,0,0,0,44,0,0
114,0,0,0,0,0,45,0,0
114,0,0,0,0,0,46,0,0
114,0,0,0,0,0,47,0,0
114,0,0,0,0,0,48,0,0
114,0,0,0,0,0,49,0,0
114,0,0,0,0,0,50,0,0
114,0,0,0,0,0,51,0,0
115,753.6,844.8,526.3,567.2,1.0,11,car,1.0
115,190.3,259.4,546.6,598.1,0.99,14,car,1.0
115,1031.1,1124.3,522.5,589.9,1.0,10,car,0.99
115,0,0,0,0,0,0,0,0
115,0,0,0,0,0,1,0,0
115,0,0,0,0,0,2,0,0
115,0,0,0,0,0,3,0,0
115,0,0,0,0,0,4,0,0
115,0,0,0,0,0,5,0,0
115,0,0,0,0,0,6,0,0
115,0,0,0,0,0,7,0,0
115,0,0,0,0,0,8,0,0
115,0,0,0,0,0,9,0,0
115,0,0,0,0,0,12,0,0
115,0,0,0,0,0,13,0,0
115,0,0,0,0,0,15,0,0
115,0,0,0,0,0,16,0,0
115,0,0,0,0,0,17,0,0
115,0,0,0,0,0,18,0,0
115,0,0,0,0,0,19,0,0
115,0,0,0,0,0,20,0,0
115,0,0,0,0,0,21,0,0
115,0,0,0,0,0,22,0,0
115,0,0,0,0,0,23,0,0
115,0,0,0,0,0,24,0,0
115,0,0,0,0,0,25,0,0
115,0,0,0,0,0,26,0,0
115,0,0,0,0,0,27,0,0
115,0,0,0,0,0,28,0,0
115,0,0,0,0,0,29,0,0
115,0,0,0,0,0,30,0,0
115,0,0,0,0,0,31,0,0
115,0,0,0,0,0,32,0,0
115,0,0,0,0,0,33,0,0
115,0,0,0,0,0,34,0,0
115,0,0,0,0,0,35,0,0
115,0,0,0,0,0,36,0,0
115,0,0,0,0,0,37,0,0
115,0,0,0,0,0,38,0,0
115,0,0,0,0,0,39,0,0
115,0,0,0,0,0,40,0,0
115,0,0,0,0,0,41,0,0
115,0,0,0,0,0,42,0,0
115,0,0,0,0,0,43,0,0
115,0,0,0,0,0,44,0,0
115,0,0,0,0,0,45,0,0
115,0,0,0,0,0,46,0,0
115,0,0,0,0,0,47,0,0
115,0,0,0,0,0,48,0,0
115,0,0,0,0,0,49,0,0
115,0,0,0,0,0,50,0,0
115,0,0,0,0,0,51,0,0
116,761.1,849.2,524.6,566.0,1.0,11,car,1.0
116,197.2,277.0,543.6,596.8,1.0,14,car,1.0
116,1031.5,1121.9,524.5,592.9,1.0,10,car,0.99
116,0,0,0,0,0,0,0,0
116,0,0,0,0,0,1,0,0
116,0,0,0,0,0,2,0,0
116,0,0,0,0,0,3,0,0
116,0,0,0,0,0,4,0,0
116,0,0,0,0,0,5,0,0
116,0,0,0,0,0,6,0,0
116,0,0,0,0,0,7,0,0
116,0,0,0,0,0,8,0,0
116,0,0,0,0,0,9,0,0
116,0,0,0,0,0,12,0,0
116,0,0,0,0,0,13,0,0
116,0,0,0,0,0,15,0,0
116,0,0,0,0,0,16,0,0
116,0,0,0,0,0,17,0,0
116,0,0,0,0,0,18,0,0
116,0,0,0,0,0,19,0,0
116,0,0,0,0,0,20,0,0
116,0,0,0,0,0,21,0,0
116,0,0,0,0,0,22,0,0
116,0,0,0,0,0,23,0,0
116,0,0,0,0,0,24,0,0
116,0,0,0,0,0,25,0,0
116,0,0,0,0,0,26,0,0
116,0,0,0,0,0,27,0,0
116,0,0,0,0,0,28,0,0
116,0,0,0,0,0,29,0,0
116,0,0,0,0,0,30,0,0
116,0,0,0,0,0,31,0,0
116,0,0,0,0,0,32,0,0
116,0,0,0,0,0,33,0,0
116,0,0,0,0,0,34,0,0
116,0,0,0,0,0,35,0,0
116,0,0,0,0,0,36,0,0
116,0,0,0,0,0,37,0,0
116,0,0,0,0,0,38,0,0
116,0,0,0,0,0,39,0,0
116,0,0,0,0,0,40,0,0
116,0,0,0,0,0,41,0,0
116,0,0,0,0,0,42,0,0
116,0,0,0,0,0,43,0,0
116,0,0,0,0,0,44,0,0
116,0,0,0,0,0,45,0,0
116,0,0,0,0,0,46,0,0
116,0,0,0,0,0,47,0,0
116,0,0,0,0,0,48,0,0
116,0,0,0,0,0,49,0,0
116,0,0,0,0,0,50,0,0
116,0,0,0,0,0,51,0,0
117,201.2,295.5,542.8,594.7,1.0,14,car,1.0
117,763.1,847.3,524.3,566.1,1.0,11,car,1.0
117,1030.6,1120.9,525.2,594.7,1.0,10,car,0.98
117,0,0,0,0,0,0,0,0
117,0,0,0,0,0,1,0,0
117,0,0,0,0,0,2,0,0
117,0,0,0,0,0,3,0,0
117,0,0,0,0,0,4,0,0
117,0,0,0,0,0,5,0,0
117,0,0,0,0,0,6,0,0
117,0,0,0,0,0,7,0,0
117,0,0,0,0,0,8,0,0
117,0,0,0,0,0,9,0,0
117,0,0,0,0,0,12,0,0
117,0,0,0,0,0,13,0,0
117,0,0,0,0,0,15,0,0
117,0,0,0,0,0,16,0,0
117,0,0,0,0,0,17,0,0
117,0,0,0,0,0,18,0,0
117,0,0,0,0,0,19,0,0
117,0,0,0,0,0,20,0,0
117,0,0,0,0,0,21,0,0
117,0,0,0,0,0,22,0,0
117,0,0,0,0,0,23,0,0
117,0,0,0,0,0,24,0,0
117,0,0,0,0,0,25,0,0
117,0,0,0,0,0,26,0,0
117,0,0,0,0,0,27,0,0
117,0,0,0,0,0,28,0,0
117,0,0,0,0,0,29,0,0
117,0,0,0,0,0,30,0,0
117,0,0,0,0,0,31,0,0
117,0,0,0,0,0,32,0,0
117,0,0,0,0,0,33,0,0
117,0,0,0,0,0,34,0,0
117,0,0,0,0,0,35,0,0
117,0,0,0,0,0,36,0,0
117,0,0,0,0,0,37,0,0
117,0,0,0,0,0,38,0,0
117,0,0,0,0,0,39,0,0
117,0,0,0,0,0,40,0,0
117,0,0,0,0,0,41,0,0
117,0,0,0,0,0,42,0,0
117,0,0,0,0,0,43,0,0
117,0,0,0,0,0,44,0,0
117,0,0,0,0,0,45,0,0
117,0,0,0,0,0,46,0,0
117,0,0,0,0,0,47,0,0
117,0,0,0,0,0,48,0,0
117,0,0,0,0,0,49,0,0
117,0,0,0,0,0,50,0,0
117,0,0,0,0,0,51,0,0
118,214.4,310.8,544.1,596.5,1.0,14,car,1.0
118,768.0,847.9,525.8,566.6,1.0,11,car,1.0
118,1028.8,1117.7,522.1,589.5,1.0,10,car,0.97
118,0,0,0,0,0,0,0,0
118,0,0,0,0,0,1,0,0
118,0,0,0,0,0,2,0,0
118,0,0,0,0,0,3,0,0
118,0,0,0,0,0,4,0,0
118,0,0,0,0,0,5,0,0
118,0,0,0,0,0,6,0,0
118,0,0,0,0,0,7,0,0
118,0,0,0,0,0,8,0,0
118,0,0,0,0,0,9,0,0
118,0,0,0,0,0,12,0,0
118,0,0,0,0,0,13,0,0
118,0,0,0,0,0,15,0,0
118,0,0,0,0,0,16,0,0
118,0,0,0,0,0,17,0,0
118,0,0,0,0,0,18,0,0
118,0,0,0,0,0,19,0,0
118,0,0,0,0,0,20,0,0
118,0,0,0,0,0,21,0,0
118,0,0,0,0,0,22,0,0
118,0,0,0,0,0,23,0,0
118,0,0,0,0,0,24,0,0
118,0,0,0,0,0,25,0,0
118,0,0,0,0,0,26,0,0
118,0,0,0,0,0,27,0,0
118,0,0,0,0,0,28,0,0
118,0,0,0,0,0,29,0,0
118,0,0,0,0,0,30,0,0
118,0,0,0,0,0,31,0,0
118,0,0,0,0,0,32,0,0
118,0,0,0,0,0,33,0,0
118,0,0,0,0,0,34,0,0
118,0,0,0,0,0,35,0,0
118,0,0,0,0,0,36,0,0
118,0,0,0,0,0,37,0,0
118,0,0,0,0,0,38,0,0
118,0,0,0,0,0,39,0,0
118,0,0,0,0,0,40,0,0
118,0,0,0,0,0,41,0,0
118,0,0,0,0,0,42,0,0
118,0,0,0,0,0,43,0,0
118,0,0,0,0,0,44,0,0
118,0,0,0,0,0,45,0,0
118,0,0,0,0,0,46,0,0
118,0,0,0,0,0,47,0,0
118,0,0,0,0,0,48,0,0
118,0,0,0,0,0,49,0,0
118,0,0,0,0,0,50,0,0
118,0,0,0,0,0,51,0,0
119,221.1,323.5,543.7,599.0,1.0,14,car,1.0
119,778.9,862.6,524.1,566.3,1.0,11,car,1.0
119,1029.7,1114.6,522.6,592.5,1.0,10,car,0.98
119,0,0,0,0,0,0,0,0
119,0,0,0,0,0,1,0,0
119,0,0,0,0,0,2,0,0
119,0,0,0,0,0,3,0,0
119,0,0,0,0,0,4,0,0
119,0,0,0,0,0,5,0,0
119,0,0,0,0,0,6,0,0
119,0,0,0,0,0,7,0,0
119,0,0,0,0,0,8,0,0
119,0,0,0,0,0,9,0,0
119,0,0,0,0,0,12,0,0
119,0,0,0,0,0,13,0,0
119,0,0,0,0,0,15,0,0
119,0,0,0,0,0,16,0,0
119,0,0,0,0,0,17,0,0
119,0,0,0,0,0,18,0,0
119,0,0,0,0,0,19,0,0
119,0,0,0,0,0,20,0,0
119,0,0,0,0,0,21,0,0
119,0,0,0,0,0,22,0,0
119,0,0,0,0,0,23,0,0
119,0,0,0,0,0,24,0,0
119,0,0,0,0,0,25,0,0
119,0,0,0,0,0,26,0,0
119,0,0,0,0,0,27,0,0
119,0,0,0,0,0,28,0,0
119,0,0,0,0,0,29,0,0
119,0,0,0,0,0,30,0,0
119,0,0,0,0,0,31,0,0
119,0,0,0,0,0,32,0,0
119,0,0,0,0,0,33,0,0
119,0,0,0,0,0,34,0,0
119,0,0,0,0,0,35,0,0
119,0,0,0,0,0,36,0,0
119,0,0,0,0,0,37,0,0
119,0,0,0,0,0,38,0,0
119,0,0,0,0,0,39,0,0
119,0,0,0,0,0,40,0,0
119,0,0,0,0,0,41,0,0
119,0,0,0,0,0,42,0,0
119,0,0,0,0,0,43,0,0
119,0,0,0,0,0,44,0,0
119,0,0,0,0,0,45,0,0
119,0,0,0,0,0,46,0,0
119,0,0,0,0,0,47,0,0
119,0,0,0,0,0,48,0,0
119,0,0,0,0,0,49,0,0
119,0,0,0,0,0,50,0,0
119,0,0,0,0,0,51,0,0
120,242.1,349.8,545.3,595.7,1.0,14,car,1.0
120,786.7,871.7,521.1,563.0,1.0,11,car,1.0
120,1030.5,1112.6,522.2,589.6,1.0,10,car,0.99
120,0,0,0,0,0,0,0,0
120,0,0,0,0,0,1,0,0
120,0,0,0,0,0,2,0,0
120,0,0,0,0,0,3,0,0
120,0,0,0,0,0,4,0,0
120,0,0,0,0,0,5,0,0
120,0,0,0,0,0,6,0,0
120,0,0,0,0,0,7,0,0
120,0,0,0,0,0,8,0,0
120,0,0,0,0,0,9,0,0
120,0,0,0,0,0,12,0,0
120,0,0,0,0,0,13,0,0
120,0,0,0,0,0,15,0,0
120,0,0,0,0,0,16,0,0
120,0,0,0,0,0,17,0,0
120,0,0,0,0,0,18,0,0
120,0,0,0,0,0,19,0,0
120,0,0,0,0,0,20,0,0
120,0,0,0,0,0,21,0,0
120,0,0,0,0,0,22,0,0
120,0,0,0,0,0,23,0,0
120,0,0,0,0,0,24,0,0
120,0,0,0,0,0,25,0,0
120,0,0,0,0,0,26,0,0
120,0,0,0,0,0,27,0,0
120,0,0,0,0,0,28,0,0
120,0,0,0,0,0,29,0,0
120,0,0,0,0,0,30,0,0
120,0,0,0,0,0,31,0,0
120,0,0,0,0,0,32,0,0
120,0,0,0,0,0,33,0,0
120,0,0,0,0,0,34,0,0
120,0,0,0,0,0,35,0,0
120,0,0,0,0,0,36,0,0
120,0,0,0,0,0,37,0,0
120,0,0,0,0,0,38,0,0
120,0,0,0,0,0,39,0,0
120,0,0,0,0,0,40,0,0
120,0,0,0,0,0,41,0,0
120,0,0,0,0,0,42,0,0
120,0,0,0,0,0,43,0,0
120,0,0,0,0,0,44,0,0
120,0,0,0,0,0,45,0,0
120,0,0,0,0,0,46,0,0
120,0,0,0,0,0,47,0,0
120,0,0,0,0,0,48,0,0
120,0,0,0,0,0,49,0,0
120,0,0,0,0,0,50,0,0
120,0,0,0,0,0,51,0,0
121,245.6,363.2,546.7,598.4,1.0,14,car,1.0
121,789.3,868.4,519.8,562.5,1.0,11,car,1.0
121,1031.8,1109.6,520.0,589.0,1.0,10,car,0.99
121,0,0,0,0,0,0,0,0
121,0,0,0,0,0,1,0,0
121,0,0,0,0,0,2,0,0
121,0,0,0,0,0,3,0,0
121,0,0,0,0,0,4,0,0
121,0,0,0,0,0,5,0,0
121,0,0,0,0,0,6,0,0
121,0,0,0,0,0,7,0,0
121,0,0,0,0,0,8,0,0
121,0,0,0,0,0,9,0,0
121,0,0,0,0,0,12,0,0
121,0,0,0,0,0,13,0,0
121,0,0,0,0,0,15,0,0
121,0,0,0,0,0,16,0,0
121,0,0,0,0,0,17,0,0
121,0,0,0,0,0,18,0,0
121,0,0,0,0,0,19,0,0
121,0,0,0,0,0,20,0,0
121,0,0,0,0,0,21,0,0
121,0,0,0,0,0,22,0,0
121,0,0,0,0,0,23,0,0
121,0,0,0,0,0,24,0,0
121,0,0,0,0,0,25,0,0
121,0,0,0,0,0,26,0,0
121,0,0,0,0,0,27,0,0
121,0,0,0,0,0,28,0,0
121,0,0,0,0,0,29,0,0
121,0,0,0,0,0,30,0,0
121,0,0,0,0,0,31,0,0
121,0,0,0,0,0,32,0,0
121,0,0,0,0,0,33,0,0
121,0,0,0,0,0,34,0,0
121,0,0,0,0,0,35,0,0
121,0,0,0,0,0,36,0,0
121,0,0,0,0,0,37,0,0
121,0,0,0,0,0,38,0,0
121,0,0,0,0,0,39,0,0
121,0,0,0,0,0,40,0,0
121,0,0,0,0,0,41,0,0
121,0,0,0,0,0,42,0,0
121,0,0,0,0,0,43,0,0
121,0,0,0,0,0,44,0,0
121,0,0,0,0,0,45,0,0
121,0,0,0,0,0,46,0,0
121,0,0,0,0,0,47,0,0
121,0,0,0,0,0,48,0,0
121,0,0,0,0,0,49,0,0
121,0,0,0,0,0,50,0,0
121,0,0,0,0,0,51,0,0
122,247.8,367.9,545.3,596.2,1.0,14,car,1.0
122,792.7,866.0,519.3,560.8,1.0,11,car,1.0
122,1031.3,1108.9,520.6,587.5,1.0,10,car,0.99
122,0,0,0,0,0,0,0,0
122,0,0,0,0,0,1,0,0
122,0,0,0,0,0,2,0,0
122,0,0,0,0,0,3,0,0
122,0,0,0,0,0,4,0,0
122,0,0,0,0,0,5,0,0
122,0,0,0,0,0,6,0,0
122,0,0,0,0,0,7,0,0
122,0,0,0,0,0,8,0,0
122,0,0,0,0,0,9,0,0
122,0,0,0,0,0,12,0,0
122,0,0,0,0,0,13,0,0
122,0,0,0,0,0,15,0,0
122,0,0,0,0,0,16,0,0
122,0,0,0,0,0,17,0,0
122,0,0,0,0,0,18,0,0
122,0,0,0,0,0,19,0,0
122,0,0,0,0,0,20,0,0
122,0,0,0,0,0,21,0,0
122,0,0,0,0,0,22,0,0
122,0,0,0,0,0,23,0,0
122,0,0,0,0,0,24,0,0
122,0,0,0,0,0,25,0,0
122,0,0,0,0,0,26,0,0
122,0,0,0,0,0,27,0,0
122,0,0,0,0,0,28,0,0
122,0,0,0,0,0,29,0,0
122,0,0,0,0,0,30,0,0
122,0,0,0,0,0,31,0,0
122,0,0,0,0,0,32,0,0
122,0,0,0,0,0,33,0,0
122,0,0,0,0,0,34,0,0
122,0,0,0,0,0,35,0,0
122,0,0,0,0,0,36,0,0
122,0,0,0,0,0,37,0,0
122,0,0,0,0,0,38,0,0
122,0,0,0,0,0,39,0,0
122,0,0,0,0,0,40,0,0
122,0,0,0,0,0,41,0,0
122,0,0,0,0,0,42,0,0
122,0,0,0,0,0,43,0,0
122,0,0,0,0,0,44,0,0
122,0,0,0,0,0,45,0,0
122,0,0,0,0,0,46,0,0
122,0,0,0,0,0,47,0,0
122,0,0,0,0,0,48,0,0
122,0,0,0,0,0,49,0,0
122,0,0,0,0,0,50,0,0
122,0,0,0,0,0,51,0,0
123,264.3,393.7,546.6,597.3,1.0,14,car,1.0
123,807.8,882.1,516.7,557.5,1.0,11,car,1.0
123,1031.5,1108.4,520.3,587.8,1.0,10,car,0.99
123,0,0,0,0,0,0,0,0
123,0,0,0,0,0,1,0,0
123,0,0,0,0,0,2,0,0
123,0,0,0,0,0,3,0,0
123,0,0,0,0,0,4,0,0
123,0,0,0,0,0,5,0,0
123,0,0,0,0,0,6,0,0
123,0,0,0,0,0,7,0,0
123,0,0,0,0,0,8,0,0
123,0,0,0,0,0,9,0,0
123,0,0,0,0,0,12,0,0
123,0,0,0,0,0,13,0,0
123,0,0,0,0,0,15,0,0
123,0,0,0,0,0,16,0,0
123,0,0,0,0,0,17,0,0
123,0,0,0,0,0,18,0,0
123,0,0,0,0,0,19,0,0
123,0,0,0,0,0,20,0,0
123,0,0,0,0,0,21,0,0
123,0,0,0,0,0,22,0,0
123,0,0,0,0,0,23,0,0
123,0,0,0,0,0,24,0,0
123,0,0,0,0,0,25,0,0
123,0,0,0,0,0,26,0,0
123,0,0,0,0,0,27,0,0
123,0,0,0,0,0,28,0,0
123,0,0,0,0,0,29,0,0
123,0,0,0,0,0,30,0,0
123,0,0,0,0,0,31,0,0
123,0,0,0,0,0,32,0,0
123,0,0,0,0,0,33,0,0
123,0,0,0,0,0,34,0,0
123,0,0,0,0,0,35,0,0
123,0,0,0,0,0,36,0,0
123,0,0,0,0,0,37,0,0
123,0,0,0,0,0,38,0,0
123,0,0,0,0,0,39,0,0
123,0,0,0,0,0,40,0,0
123,0,0,0,0,0,41,0,0
123,0,0,0,0,0,42,0,0
123,0,0,0,0,0,43,0,0
123,0,0,0,0,0,44,0,0
123,0,0,0,0,0,45,0,0
123,0,0,0,0,0,46,0,0
123,0,0,0,0,0,47,0,0
123,0,0,0,0,0,48,0,0
123,0,0,0,0,0,49,0,0
123,0,0,0,0,0,50,0,0
123,0,0,0,0,0,51,0,0
124,275.7,409.7,553.9,604.0,1.0,14,car,1.0
124,809.6,882.3,517.1,558.6,1.0,11,car,1.0
124,1030.6,1106.8,520.3,587.0,1.0,10,car,0.98
124,0,0,0,0,0,0,0,0
124,0,0,0,0,0,1,0,0
124,0,0,0,0,0,2,0,0
124,0,0,0,0,0,3,0,0
124,0,0,0,0,0,4,0,0
124,0,0,0,0,0,5,0,0
124,0,0,0,0,0,6,0,0
124,0,0,0,0,0,7,0,0
124,0,0,0,0,0,8,0,0
124,0,0,0,0,0,9,0,0
124,0,0,0,0,0,12,0,0
124,0,0,0,0,0,13,0,0
124,0,0,0,0,0,15,0,0
124,0,0,0,0,0,16,0,0
124,0,0,0,0,0,17,0,0
124,0,0,0,0,0,18,0,0
124,0,0,0,0,0,19,0,0
124,0,0,0,0,0,20,0,0
124,0,0,0,0,0,21,0,0
124,0,0,0,0,0,22,0,0
124,0,0,0,0,0,23,0,0
124,0,0,0,0,0,24,0,0
124,0,0,0,0,0,25,0,0
124,0,0,0,0,0,26,0,0
124,0,0,0,0,0,27,0,0
124,0,0,0,0,0,28,0,0
124,0,0,0,0,0,29,0,0
124,0,0,0,0,0,30,0,0
124,0,0,0,0,0,31,0,0
124,0,0,0,0,0,32,0,0
124,0,0,0,0,0,33,0,0
124,0,0,0,0,0,34,0,0
124,0,0,0,0,0,35,0,0
124,0,0,0,0,0,36,0,0
124,0,0,0,0,0,37,0,0
124,0,0,0,0,0,38,0,0
124,0,0,0,0,0,39,0,0
124,0,0,0,0,0,40,0,0
124,0,0,0,0,0,41,0,0
124,0,0,0,0,0,42,0,0
124,0,0,0,0,0,43,0,0
124,0,0,0,0,0,44,0,0
124,0,0,0,0,0,45,0,0
124,0,0,0,0,0,46,0,0
124,0,0,0,0,0,47,0,0
124,0,0,0,0,0,48,0,0
124,0,0,0,0,0,49,0,0
124,0,0,0,0,0,50,0,0
124,0,0,0,0,0,51,0,0
125,291.4,427.3,551.3,601.5,1.0,14,car,1.0
125,811.8,879.8,516.4,553.7,1.0,11,car,0.99
125,1032.0,1107.6,519.6,586.2,1.0,10,car,0.97
125,0,0,0,0,0,0,0,0
125,0,0,0,0,0,1,0,0
125,0,0,0,0,0,2,0,0
125,0,0,0,0,0,3,0,0
125,0,0,0,0,0,4,0,0
125,0,0,0,0,0,5,0,0
125,0,0,0,0,0,6,0,0
125,0,0,0,0,0,7,0,0
125,0,0,0,0,0,8,0,0
125,0,0,0,0,0,9,0,0
125,0,0,0,0,0,12,0,0
125,0,0,0,0,0,13,0,0
125,0,0,0,0,0,15,0,0
125,0,0,0,0,0,16,0,0
125,0,0,0,0,0,17,0,0
125,0,0,0,0,0,18,0,0
125,0,0,0,0,0,19,0,0
125,0,0,0,0,0,20,0,0
125,0,0,0,0,0,21,0,0
125,0,0,0,0,0,22,0,0
125,0,0,0,0,0,23,0,0
125,0,0,0,0,0,24,0,0
125,0,0,0,0,0,25,0,0
125,0,0,0,0,0,26,0,0
125,0,0,0,0,0,27,0,0
125,0,0,0,0,0,28,0,0
125,0,0,0,0,0,29,0,0
125,0,0,0,0,0,30,0,0
125,0,0,0,0,0,31,0,0
125,0,0,0,0,0,32,0,0
125,0,0,0,0,0,33,0,0
125,0,0,0,0,0,34,0,0
125,0,0,0,0,0,35,0,0
125,0,0,0,0,0,36,0,0
125,0,0,0,0,0,37,0,0
125,0,0,0,0,0,38,0,0
125,0,0,0,0,0,39,0,0
125,0,0,0,0,0,40,0,0
125,0,0,0,0,0,41,0,0
125,0,0,0,0,0,42,0,0
125,0,0,0,0,0,43,0,0
125,0,0,0,0,0,44,0,0
125,0,0,0,0,0,45,0,0
125,0,0,0,0,0,46,0,0
125,0,0,0,0,0,47,0,0
125,0,0,0,0,0,48,0,0
125,0,0,0,0,0,49,0,0
125,0,0,0,0,0,50,0,0
125,0,0,0,0,0,51,0,0
126,299.2,436.9,551.0,600.2,1.0,14,car,1.0
126,813.1,879.0,515.8,555.5,1.0,11,car,0.99
126,1032.1,1109.1,520.6,588.9,1.0,10,car,0.96
126,0,0,0,0,0,0,0,0
126,0,0,0,0,0,1,0,0
126,0,0,0,0,0,2,0,0
126,0,0,0,0,0,3,0,0
126,0,0,0,0,0,4,0,0
126,0,0,0,0,0,5,0,0
126,0,0,0,0,0,6,0,0
126,0,0,0,0,0,7,0,0
126,0,0,0,0,0,8,0,0
126,0,0,0,0,0,9,0,0
126,0,0,0,0,0,12,0,0
126,0,0,0,0,0,13,0,0
126,0,0,0,0,0,15,0,0
126,0,0,0,0,0,16,0,0
126,0,0,0,0,0,17,0,0
126,0,0,0,0,0,18,0,0
126,0,0,0,0,0,19,0,0
126,0,0,0,0,0,20,0,0
126,0,0,0,0,0,21,0,0
126,0,0,0,0,0,22,0,0
126,0,0,0,0,0,23,0,0
126,0,0,0,0,0,24,0,0
126,0,0,0,0,0,25,0,0
126,0,0,0,0,0,26,0,0
126,0,0,0,0,0,27,0,0
126,0,0,0,0,0,28,0,0
126,0,0,0,0,0,29,0,0
126,0,0,0,0,0,30,0,0
126,0,0,0,0,0,31,0,0
126,0,0,0,0,0,32,0,0
126,0,0,0,0,0,33,0,0
126,0,0,0,0,0,34,0,0
126,0,0,0,0,0,35,0,0
126,0,0,0,0,0,36,0,0
126,0,0,0,0,0,37,0,0
126,0,0,0,0,0,38,0,0
126,0,0,0,0,0,39,0,0
126,0,0,0,0,0,40,0,0
126,0,0,0,0,0,41,0,0
126,0,0,0,0,0,42,0,0
126,0,0,0,0,0,43,0,0
126,0,0,0,0,0,44,0,0
126,0,0,0,0,0,45,0,0
126,0,0,0,0,0,46,0,0
126,0,0,0,0,0,47,0,0
126,0,0,0,0,0,48,0,0
126,0,0,0,0,0,49,0,0
126,0,0,0,0,0,50,0,0
126,0,0,0,0,0,51,0,0
127,317.6,455.9,553.5,602.2,1.0,14,car,1.0
127,815.8,877.6,514.5,552.1,1.0,11,car,0.99
127,1031.7,1107.6,517.9,584.5,1.0,10,car,0.99
127,0,0,0,0,0,0,0,0
127,0,0,0,0,0,1,0,0
127,0,0,0,0,0,2,0,0
127,0,0,0,0,0,3,0,0
127,0,0,0,0,0,4,0,0
127,0,0,0,0,0,5,0,0
127,0,0,0,0,0,6,0,0
127,0,0,0,0,0,7,0,0
127,0,0,0,0,0,8,0,0
127,0,0,0,0,0,9,0,0
127,0,0,0,0,0,12,0,0
127,0,0,0,0,0,13,0,0
127,0,0,0,0,0,15,0,0
127,0,0,0,0,0,16,0,0
127,0,0,0,0,0,17,0,0
127,0,0,0,0,0,18,0,0
127,0,0,0,0,0,19,0,0
127,0,0,0,0,0,20,0,0
127,0,0,0,0,0,21,0,0
127,0,0,0,0,0,22,0,0
127,0,0,0,0,0,23,0,0
127,0,0,0,0,0,24,0,0
127,0,0,0,0,0,25,0,0
127,0,0,0,0,0,26,0,0
127,0,0,0,0,0,27,0,0
127,0,0,0,0,0,28,0,0
127,0,0,0,0,0,29,0,0
127,0,0,0,0,0,30,0,0
127,0,0,0,0,0,31,0,0
127,0,0,0,0,0,32,0,0
127,0,0,0,0,0,33,0,0
127,0,0,0,0,0,34,0,0
127,0,0,0,0,0,35,0,0
127,0,0,0,0,0,36,0,0
127,0,0,0,0,0,37,0,0
127,0,0,0,0,0,38,0,0
127,0,0,0,0,0,39,0,0
127,0,0,0,0,0,40,0,0
127,0,0,0,0,0,41,0,0
127,0,0,0,0,0,42,0,0
